,events,woba_value,launch_speed,launch_angle
141268,field_out,0.0,63.0,63.0
141272,field_out,0.0,93.0,43.0
141285,field_out,0.0,91.9,20.0
141300,field_out,0.0,64.9,-23.0
141303,field_out,0.0,59.2,-11.0
141315,field_out,0.0,101.5,25.0
141344,field_out,0.0,100.2,19.0
141352,double,1.25,79.9,29.0
141356,field_out,0.0,69.3,-6.0
141359,field_out,0.0,98.6,22.0
141363,field_out,0.0,101.6,-27.0
141364,double,1.25,101.3,13.0
141374,field_out,0.0,77.6,6.0
141375,field_out,0.0,83.6,30.0
141380,single,0.9,79.8,29.0
141381,double,1.25,104.3,23.0
141385,single,0.9,91.5,12.0
141388,single,0.9,105.7,10.0
141391,field_out,0.0,104.1,0.0
141397,field_out,0.0,47.3,-54.0
141400,field_out,0.0,107.0,13.0
141407,field_out,0.0,95.6,21.0
141417,double,1.25,95.5,20.0
141429,field_out,0.0,77.7,32.0
141439,single,0.9,69.5,42.0
141441,home_run,2.0,104.4,31.0
141443,home_run,2.0,104.8,22.0
141445,field_out,0.0,88.9,-3.0
141446,single,0.9,99.7,11.0
141448,single,0.9,93.5,11.0
141451,field_out,0.0,79.2,-15.0
141457,field_out,0.0,82.5,-5.0
141467,single,0.9,90.4,-1.0
141477,field_out,0.0,68.7,-8.0
141482,single,0.9,81.1,-30.0
141501,field_out,0.0,94.1,34.0
141504,field_out,0.0,86.3,22.0
141514,home_run,2.0,104.4,21.0
141523,field_out,0.0,100.3,-15.0
141528,single,0.9,97.4,12.0
141540,single,0.9,101.1,18.0
141545,single,0.9,93.5,8.0
141549,single,0.9,90.1,-7.0
141552,field_out,0.0,92.2,-30.0
141563,field_out,0.0,89.6,55.0
141565,home_run,2.0,103.5,26.0
141567,field_out,0.0,50.4,41.0
141571,field_out,0.0,78.5,-21.0
141573,field_out,0.0,73.8,-46.0
141575,field_out,0.0,76.7,32.0
141581,field_out,0.0,81.5,71.0
141595,single,0.9,93.6,29.0
141602,single,0.9,74.5,13.0
141605,field_out,0.0,99.9,-10.0
141614,field_out,0.0,97.2,36.0
141633,field_out,0.0,83.8,-14.0
141644,single,0.9,113.8,11.0
141650,field_out,0.0,102.3,8.0
141656,single,0.9,104.5,-1.0
141659,field_out,0.0,89.6,55.0
141669,single,0.9,73.6,34.0
141672,field_out,0.0,81.2,0.0
141674,field_out,0.0,87.8,52.0
141677,field_out,0.0,94.1,54.0
141683,field_out,0.0,85.5,28.0
141693,field_out,0.0,99.2,20.0
141695,field_out,0.0,82.4,21.0
141699,field_out,0.0,94.1,-9.0
141703,field_out,0.0,66.5,0.0
141705,field_out,0.0,71.6,-47.0
141708,field_out,0.0,86.8,-28.0
141710,field_out,0.0,95.9,17.0
141714,single,0.9,83.5,2.0
141717,single,0.9,79.8,7.0
141721,single,0.9,102.1,4.0
141729,field_out,0.0,83.1,46.0
141735,field_out,0.0,49.8,-53.0
141742,field_out,0.0,92.0,45.0
141744,field_out,0.0,80.6,2.0
141747,field_out,0.0,88.9,30.0
141753,field_out,0.0,86.2,63.0
141754,field_out,0.0,77.2,34.0
141757,field_out,0.0,98.9,-1.0
141761,field_out,0.0,97.2,27.0
141765,field_out,0.0,103.9,-18.0
141771,single,0.9,81.7,26.0
141785,field_out,0.0,68.8,11.0
141790,double,1.25,107.4,1.0
141800,single,0.9,105.5,-1.0
141803,field_out,0.0,97.8,29.0
141809,field_out,0.0,92.0,61.0
141819,single,0.9,97.5,1.0
141824,single,0.9,67.9,47.0
141831,field_out,0.0,99.1,47.0
141836,field_out,0.0,73.6,43.0
141841,field_out,0.0,77.8,27.0
141844,field_out,0.0,84.2,65.0
141850,single,0.9,71.0,38.0
141852,field_out,0.0,83.2,2.0
141854,field_out,0.0,88.4,7.0
141857,double,1.25,83.3,-1.0
141859,field_out,0.0,82.9,-21.0
141871,field_out,0.0,82.5,63.0
141883,field_out,0.0,55.7,-68.0
141885,field_out,0.0,78.6,-44.0
141895,field_out,0.0,61.9,-48.0
141897,field_out,0.0,89.9,-19.0
141914,field_out,0.0,101.5,17.0
141920,single,0.9,99.0,-1.0
141922,field_out,0.0,85.7,51.0
141931,single,0.9,99.9,-16.0
141936,field_out,0.0,96.6,69.0
141946,home_run,2.0,111.5,28.0
141962,field_out,0.0,95.3,40.0
141974,field_out,0.0,88.8,55.0
141978,double,1.25,67.5,10.0
141999,field_out,0.0,89.1,36.0
142019,single,0.9,98.2,4.0
142024,field_out,0.0,80.1,45.0
142056,field_out,0.0,87.9,50.0
142058,field_out,0.0,68.7,19.0
142059,single,0.9,98.5,14.0
142063,field_out,0.0,98.3,36.0
142070,single,0.9,100.7,15.0
142073,field_out,0.0,87.8,45.0
142082,double,1.25,104.2,20.0
142085,field_out,0.0,90.9,52.0
142090,home_run,2.0,94.6,33.0
142092,single,0.9,86.7,16.0
142096,single,0.9,95.4,20.0
142098,single,0.9,101.1,11.0
142100,field_out,0.0,79.1,51.0
142112,field_out,0.0,90.0,10.0
142113,field_out,0.0,77.4,-26.0
142119,field_out,0.0,103.2,-14.0
142122,field_out,0.0,96.6,34.0
142129,field_out,0.0,65.1,9.0
142131,field_out,0.0,98.0,31.0
142144,field_out,0.0,106.0,-11.0
142152,field_out,0.0,94.6,-16.0
142164,field_out,0.0,74.9,-2.0
142170,field_out,0.0,88.7,32.0
142174,field_out,0.0,90.9,23.0
142188,field_out,0.0,109.0,-14.0
142194,field_out,0.0,88.1,2.0
142196,field_out,0.0,89.7,26.0
142199,field_out,0.0,99.5,-33.0
142204,field_out,0.0,89.5,36.0
142205,home_run,2.0,103.1,32.0
142212,single,0.9,92.7,21.0
142216,double,1.25,81.9,8.0
142220,field_out,0.0,99.8,-3.0
142223,field_out,0.0,93.9,34.0
142227,field_out,0.0,90.0,56.0
142244,field_out,0.0,102.9,8.0
142253,field_out,0.0,97.0,47.0
142254,field_out,0.0,102.2,15.0
142257,single,0.9,110.5,8.0
142261,field_out,0.0,86.3,62.0
142264,field_out,0.0,101.4,18.0
142267,field_out,0.0,91.7,68.0
142271,field_out,0.0,81.6,7.0
142272,field_out,0.0,97.6,35.0
142279,field_out,0.0,84.9,50.0
142283,field_out,0.0,88.8,-23.0
142288,home_run,2.0,108.9,26.0
142291,single,0.9,90.3,13.0
142294,single,0.9,97.0,-8.0
142296,single,0.9,100.2,9.0
142298,field_out,0.0,95.6,56.0
142302,field_out,0.0,74.8,65.0
142304,field_out,0.0,84.6,40.0
142321,field_out,0.0,94.4,22.0
142333,field_out,0.0,46.6,19.0
142342,field_out,0.0,74.6,-26.0
142343,field_out,0.0,92.9,38.0
142345,field_out,0.0,73.8,87.0
142350,field_out,0.0,90.3,41.0
142365,field_out,0.0,100.9,19.0
142369,single,0.9,70.8,52.0
142371,field_out,0.0,90.7,18.0
142374,field_out,0.0,74.5,-48.0
142375,field_out,0.0,78.8,64.0
142377,field_out,0.0,87.6,-8.0
142386,double,1.25,98.8,23.0
142394,single,0.9,83.0,14.0
142397,field_out,0.0,96.4,43.0
142399,field_out,0.0,83.7,-8.0
142401,field_out,0.0,99.4,0.0
142414,single,0.9,92.5,18.0
142415,single,0.9,61.4,12.0
142416,field_out,0.0,90.4,17.0
142418,field_out,0.0,76.7,-48.0
142440,single,0.9,99.5,9.0
142461,field_out,0.0,69.2,-18.0
142477,field_out,0.0,84.3,84.0
142481,single,0.9,84.5,10.0
142488,double,1.25,102.0,18.0
142489,field_out,0.0,96.7,51.0
142496,field_out,0.0,83.2,54.0
142503,single,0.9,67.4,16.0
142512,field_out,0.0,77.4,77.0
142515,double,1.25,103.5,22.0
142517,single,0.9,88.6,5.0
142523,double,1.25,98.6,23.0
142530,field_out,0.0,78.2,-6.0
142535,field_out,0.0,90.0,-16.0
142536,field_out,0.0,101.7,-25.0
142539,field_out,0.0,92.7,28.0
142545,field_out,0.0,88.2,35.0
142563,single,0.9,85.9,11.0
142579,single,0.9,95.1,-9.0
142584,field_out,0.0,88.9,23.0
142598,single,0.9,95.8,1.0
142601,field_out,0.0,64.3,51.0
142605,field_out,0.0,84.9,53.0
142607,single,0.9,90.8,-4.0
142615,single,0.9,52.8,-34.0
142622,field_out,0.0,95.5,-23.0
142625,field_out,0.0,88.4,71.0
142635,field_out,0.0,71.8,-27.0
142640,double,1.25,97.9,-18.0
142645,field_out,0.0,65.0,-43.0
142647,field_out,0.0,92.2,-20.0
142653,field_out,0.0,91.4,25.0
142656,double,1.25,99.6,31.0
142667,field_out,0.0,103.0,41.0
142672,field_out,0.0,90.2,27.0
142682,field_out,0.0,75.6,34.0
142690,field_out,0.0,73.8,35.0
142698,single,0.9,71.2,21.0
142708,field_out,0.0,56.1,77.0
142712,field_out,0.0,84.4,10.0
142715,double,1.25,101.3,-3.0
142716,single,0.9,100.0,16.0
142723,field_out,0.0,81.4,5.0
142732,field_out,0.0,93.1,55.0
142735,field_out,0.0,112.2,15.0
142743,field_out,0.0,67.8,-26.0
142749,field_out,0.0,76.2,76.0
142751,single,0.9,104.4,10.0
142757,field_out,0.0,50.7,-50.0
142758,field_out,0.0,75.1,-5.0
142760,double,1.25,76.3,45.0
142765,double,1.25,97.4,7.0
142770,field_out,0.0,100.7,17.0
142776,single,0.9,70.2,4.0
142778,single,0.9,96.9,5.0
142782,single,0.9,106.1,-7.0
142787,field_out,0.0,101.9,38.0
142797,field_out,0.0,72.5,30.0
142803,field_out,0.0,86.0,54.0
142809,single,0.9,92.7,8.0
142827,field_out,0.0,68.6,-12.0
142834,field_out,0.0,93.5,11.0
142835,single,0.9,105.2,12.0
142854,field_out,0.0,101.6,-19.0
142858,field_out,0.0,81.0,-19.0
142887,single,0.9,89.2,16.0
142889,field_out,0.0,85.7,22.0
142898,single,0.9,84.0,14.0
142906,field_out,0.0,73.1,5.0
142909,field_out,0.0,106.6,-13.0
142911,field_out,0.0,94.4,37.0
142923,field_out,0.0,83.9,53.0
142930,single,0.9,96.0,10.0
142937,field_out,0.0,30.7,37.0
142941,single,0.9,105.0,1.0
142942,single,0.9,102.9,-4.0
142944,double,1.25,100.7,26.0
142949,double,1.25,111.9,9.0
142971,single,0.9,85.3,15.0
142986,field_out,0.0,99.7,-22.0
142994,field_out,0.0,84.5,76.0
142996,field_out,0.0,83.1,-16.0
143001,single,0.9,60.6,26.0
143017,field_out,0.0,87.0,38.0
143038,field_out,0.0,86.9,75.0
143041,field_out,0.0,81.9,-14.0
143043,single,0.9,75.1,21.0
143046,field_out,0.0,47.9,-49.0
143052,field_out,0.0,88.9,23.0
143056,single,0.9,71.6,5.0
143058,field_out,0.0,84.9,61.0
143064,field_out,0.0,96.3,26.0
143069,single,0.9,100.4,1.0
143074,single,0.9,98.0,14.0
143079,field_out,0.0,80.0,35.0
143088,field_out,0.0,99.6,24.0
143089,field_out,0.0,91.7,40.0
143103,single,0.9,70.2,36.0
143110,field_out,0.0,103.0,20.0
143111,field_out,0.0,89.7,-14.0
143118,field_out,0.0,92.6,24.0
143119,field_out,0.0,78.4,39.0
143123,single,0.9,106.5,14.0
143130,field_out,0.0,105.5,0.0
143134,field_out,0.0,92.3,-13.0
143136,field_out,0.0,73.3,75.0
143139,field_out,0.0,96.0,17.0
143144,double,1.25,100.0,40.0
143145,field_out,0.0,77.3,60.0
143155,home_run,2.0,108.8,28.0
143159,field_out,0.0,100.4,4.0
143168,field_out,0.0,77.0,81.0
143173,field_out,0.0,81.5,5.0
143174,field_out,0.0,86.6,67.0
143176,field_out,0.0,70.4,-27.0
143185,single,0.9,69.4,-52.0
143193,single,0.9,110.7,10.0
143198,field_out,0.0,101.0,4.0
143210,field_out,0.0,98.9,5.0
143217,field_out,0.0,96.2,17.0
143218,double,1.25,95.2,10.0
143223,single,0.9,69.7,-47.0
143227,single,0.9,89.5,13.0
143230,double,1.25,105.1,35.0
143241,field_out,0.0,59.6,-15.0
143242,field_out,0.0,98.3,-6.0
143248,field_out,0.0,83.8,70.0
143250,field_out,0.0,88.8,31.0
143251,field_out,0.0,95.0,23.0
143253,single,0.9,87.6,3.0
143262,single,0.9,76.2,37.0
143265,double,1.25,101.7,2.0
143275,single,0.9,107.8,12.0
143290,field_out,0.0,110.2,6.0
143293,field_out,0.0,99.7,4.0
143299,field_out,0.0,103.7,-12.0
143303,field_out,0.0,79.0,-2.0
143308,field_out,0.0,91.4,-6.0
143324,single,0.9,84.3,12.0
143326,single,0.9,104.7,3.0
143327,field_out,0.0,99.0,-14.0
143331,single,0.9,102.1,14.0
143337,field_out,0.0,93.1,41.0
143348,field_out,0.0,104.9,-5.0
143349,field_out,0.0,82.9,29.0
143352,field_out,0.0,71.5,33.0
143369,double,1.25,105.3,25.0
143379,single,0.9,96.9,13.0
143390,field_out,0.0,95.9,-8.0
143398,field_out,0.0,93.5,55.0
143399,double,1.25,99.6,4.0
143401,single,0.9,98.4,-27.0
143418,double,1.25,99.1,14.0
143420,field_out,0.0,91.9,29.0
143428,single,0.9,105.2,7.0
143430,field_out,0.0,97.1,59.0
143444,field_out,0.0,72.5,4.0
143469,field_out,0.0,74.9,-2.0
143483,home_run,2.0,106.8,28.0
143491,field_out,0.0,88.9,41.0
143497,single,0.9,67.6,12.0
143513,field_out,0.0,83.1,-64.0
143518,single,0.9,63.6,-65.0
143520,single,0.9,96.0,15.0
143521,field_out,0.0,85.7,57.0
143530,field_out,0.0,92.1,36.0
143538,field_out,0.0,94.0,19.0
143542,single,0.9,101.7,9.0
143551,single,0.9,68.3,35.0
143554,home_run,2.0,102.8,29.0
143574,field_out,0.0,89.4,75.0
143576,field_out,0.0,87.7,23.0
143600,field_out,0.0,99.9,36.0
143602,field_out,0.0,80.7,1.0
143611,double,1.25,102.7,2.0
143613,field_out,0.0,97.7,30.0
143614,single,0.9,104.4,-5.0
143618,home_run,2.0,105.2,42.0
143619,single,0.9,96.1,14.0
143623,field_out,0.0,78.7,7.0
143625,field_out,0.0,99.5,-4.0
143630,single,0.9,79.1,21.0
143642,field_out,0.0,99.1,-6.0
143651,field_out,0.0,62.3,-6.0
143655,field_out,0.0,96.2,-8.0
143662,field_out,0.0,91.6,42.0
143666,single,0.9,91.1,-4.0
143671,single,0.9,105.3,4.0
143674,field_out,0.0,100.7,-11.0
143679,field_out,0.0,98.2,-15.0
143683,field_out,0.0,99.6,45.0
143689,single,0.9,88.9,8.0
143706,single,0.9,76.0,21.0
143709,field_out,0.0,80.2,70.0
143714,field_out,0.0,89.3,-2.0
143720,field_out,0.0,56.5,-6.0
143723,field_out,0.0,66.7,8.0
143725,field_out,0.0,72.8,41.0
143727,field_out,0.0,88.0,-34.0
143736,field_out,0.0,83.1,-10.0
143739,field_out,0.0,77.8,-21.0
143742,field_out,0.0,90.5,-18.0
143746,field_out,0.0,83.0,43.0
143751,single,0.9,74.3,25.0
143753,field_out,0.0,83.6,47.0
143755,double,1.25,91.0,14.0
143756,field_out,0.0,87.4,27.0
143759,field_out,0.0,97.8,36.0
143761,field_out,0.0,101.5,19.0
143762,field_out,0.0,77.5,-30.0
143764,single,0.9,82.4,7.0
143770,field_out,0.0,89.6,32.0
143776,field_out,0.0,99.9,36.0
143781,double,1.25,103.1,19.0
143788,field_out,0.0,68.0,-36.0
143796,home_run,2.0,107.7,28.0
143798,single,0.9,97.6,5.0
143805,field_out,0.0,82.5,-14.0
143811,single,0.9,63.2,-15.0
143817,field_out,0.0,84.4,7.0
143824,field_out,0.0,102.4,-22.0
143828,field_out,0.0,105.2,56.0
143853,single,0.9,106.1,0.0
143863,field_out,0.0,94.1,0.0
143870,field_out,0.0,72.9,-29.0
143873,field_out,0.0,102.6,28.0
143875,field_out,0.0,90.1,31.0
143883,field_out,0.0,94.2,6.0
143886,field_out,0.0,89.9,-23.0
143901,field_out,0.0,70.7,66.0
143906,single,0.9,66.9,-59.0
143917,single,0.9,62.5,-9.0
143918,field_out,0.0,77.0,44.0
143921,double,1.25,98.0,14.0
143939,home_run,2.0,113.9,21.0
143940,field_out,0.0,88.2,38.0
143941,field_out,0.0,98.4,33.0
143944,field_out,0.0,105.1,-17.0
143946,field_out,0.0,77.0,30.0
143967,double,1.25,107.7,17.0
143973,field_out,0.0,79.6,54.0
143975,single,0.9,105.0,8.0
143985,single,0.9,80.2,19.0
144002,field_out,0.0,95.8,-13.0
144009,single,0.9,108.0,2.0
144011,field_out,0.0,94.6,36.0
144021,field_out,0.0,101.3,26.0
144026,single,0.9,89.5,18.0
144030,field_out,0.0,89.9,22.0
144033,single,0.9,73.4,-4.0
144039,single,0.9,106.7,-25.0
144045,field_out,0.0,82.0,26.0
144061,field_out,0.0,68.1,11.0
144064,field_out,0.0,86.5,58.0
144069,field_out,0.0,53.1,-36.0
144075,field_out,0.0,98.3,4.0
144080,field_out,0.0,68.3,-48.0
144083,field_out,0.0,89.8,-5.0
144091,home_run,2.0,99.5,28.0
144094,field_out,0.0,70.3,50.0
144108,home_run,2.0,104.3,29.0
144130,home_run,2.0,106.1,17.0
144137,single,0.9,93.8,12.0
144138,field_out,0.0,94.5,26.0
144140,single,0.9,102.5,-10.0
144142,field_out,0.0,68.4,-57.0
144152,single,0.9,89.8,14.0
144168,field_out,0.0,56.1,-41.0
144170,field_out,0.0,94.2,32.0
144175,field_out,0.0,83.1,27.0
144184,field_out,0.0,101.3,9.0
144185,single,0.9,65.7,27.0
144189,field_out,0.0,107.3,33.0
144191,field_out,0.0,81.0,27.0
144194,field_out,0.0,80.8,12.0
144201,field_out,0.0,105.7,15.0
144207,field_out,0.0,37.5,-59.0
144209,field_out,0.0,86.8,-6.0
144210,field_out,0.0,83.0,29.0
144217,single,0.9,97.2,14.0
144218,single,0.9,100.0,13.0
144221,single,0.9,39.6,-4.0
144232,field_out,0.0,92.0,30.0
144233,field_out,0.0,97.9,49.0
144235,field_out,0.0,75.9,34.0
144238,single,0.9,104.4,0.0
144249,field_out,0.0,88.6,11.0
144255,field_out,0.0,71.6,73.0
144256,field_out,0.0,84.2,41.0
144273,single,0.9,109.9,16.0
144274,double,1.25,98.1,26.0
144278,field_out,0.0,92.2,54.0
144286,field_out,0.0,96.6,-5.0
144294,field_out,0.0,91.8,53.0
144299,field_out,0.0,80.9,28.0
144308,single,0.9,103.2,5.0
144310,field_out,0.0,80.4,44.0
144319,field_out,0.0,106.2,48.0
144337,single,0.9,96.9,12.0
144356,field_out,0.0,63.9,5.0
144360,field_out,0.0,84.4,30.0
144378,field_out,0.0,83.1,68.0
144381,field_out,0.0,84.9,26.0
144389,field_out,0.0,74.4,74.0
144397,field_out,0.0,88.1,6.0
144402,field_out,0.0,91.2,60.0
144407,home_run,2.0,101.5,29.0
144430,field_out,0.0,76.3,51.0
144445,field_out,0.0,68.9,-2.0
144449,field_out,0.0,89.1,21.0
144467,double,1.25,97.7,11.0
144476,field_out,0.0,91.9,33.0
144478,field_out,0.0,105.1,-24.0
144479,single,0.9,88.3,1.0
144482,single,0.9,81.1,19.0
144488,field_out,0.0,102.7,19.0
144490,field_out,0.0,90.4,6.0
144496,home_run,2.0,108.5,19.0
144507,home_run,2.0,103.9,27.0
144527,field_out,0.0,104.4,20.0
144533,field_out,0.0,99.1,62.0
144535,single,0.9,87.4,9.0
144538,field_out,0.0,93.6,-27.0
144541,field_out,0.0,98.4,-30.0
144551,field_out,0.0,62.9,-26.0
144558,field_out,0.0,63.3,50.0
144563,field_out,0.0,80.7,44.0
144571,field_out,0.0,62.2,53.0
144582,field_out,0.0,96.1,29.0
144591,single,0.9,89.9,17.0
144607,field_out,0.0,96.3,42.0
144609,field_out,0.0,92.9,66.0
144610,field_out,0.0,100.9,45.0
144612,double,1.25,107.0,12.0
144616,field_out,0.0,78.1,35.0
144628,single,0.9,100.1,-9.0
144629,field_out,0.0,90.3,26.0
144633,field_out,0.0,74.7,-2.0
144641,field_out,0.0,51.1,7.0
144643,field_out,0.0,98.0,-24.0
144657,field_out,0.0,89.7,-6.0
144661,field_out,0.0,94.2,-7.0
144663,field_out,0.0,106.0,3.0
144670,triple,1.6,102.4,17.0
144674,single,0.9,74.5,16.0
144683,single,0.9,102.6,10.0
144687,single,0.9,98.7,12.0
144693,home_run,2.0,105.8,36.0
144699,field_out,0.0,88.8,-40.0
144704,double,1.25,109.2,9.0
144707,single,0.9,103.7,2.0
144708,field_out,0.0,79.3,65.0
144711,field_out,0.0,81.8,84.0
144717,field_out,0.0,78.5,61.0
144718,field_out,0.0,104.6,17.0
144724,single,0.9,101.7,-8.0
144727,field_out,0.0,57.4,-57.0
144729,single,0.9,110.9,17.0
144732,field_out,0.0,75.7,3.0
144745,field_out,0.0,93.5,-1.0
144749,double,1.25,91.4,28.0
144766,double,1.25,94.4,11.0
144773,field_out,0.0,103.3,-16.0
144778,field_out,0.0,75.8,-22.0
144783,field_out,0.0,95.1,-6.0
144797,single,0.9,97.5,-7.0
144807,field_out,0.0,87.4,-15.0
144810,triple,1.6,109.1,8.0
144815,field_out,0.0,57.5,57.0
144820,field_out,0.0,96.7,46.0
144825,home_run,2.0,101.7,29.0
144835,single,0.9,98.5,13.0
144840,field_out,0.0,92.4,41.0
144844,field_out,0.0,83.3,68.0
144848,field_out,0.0,85.9,27.0
144858,field_out,0.0,74.9,-16.0
144861,field_out,0.0,95.7,32.0
144865,double,1.25,85.4,21.0
144869,field_out,0.0,88.8,-13.0
144872,single,0.9,106.6,3.0
144878,field_out,0.0,82.3,59.0
144882,field_out,0.0,103.8,-12.0
144886,field_out,0.0,91.3,28.0
144888,field_out,0.0,95.8,24.0
144899,field_out,0.0,89.9,-16.0
144901,home_run,2.0,106.7,36.0
144926,single,0.9,86.7,6.0
144933,field_out,0.0,83.5,40.0
144951,field_out,0.0,96.0,54.0
144959,double,1.25,101.7,12.0
144960,field_out,0.0,97.6,-51.0
144965,single,0.9,105.8,-6.0
144968,field_out,0.0,86.8,42.0
144970,single,0.9,100.4,8.0
144973,field_out,0.0,72.8,-4.0
144976,field_out,0.0,97.8,51.0
144979,field_out,0.0,97.0,54.0
144981,field_out,0.0,87.8,40.0
144985,field_out,0.0,82.5,-48.0
144988,field_out,0.0,94.2,82.0
144992,field_out,0.0,71.9,15.0
144997,field_out,0.0,77.4,26.0
144998,field_out,0.0,72.8,-51.0
145001,single,0.9,97.6,-7.0
145007,field_out,0.0,90.9,57.0
145009,field_out,0.0,53.1,33.0
145010,field_out,0.0,102.7,-32.0
145011,field_out,0.0,92.0,44.0
145021,single,0.9,107.1,11.0
145026,field_out,0.0,98.1,-18.0
145027,field_out,0.0,72.7,-43.0
145029,field_out,0.0,98.8,33.0
145038,field_out,0.0,99.2,-7.0
145045,field_out,0.0,90.5,-10.0
145054,double,1.25,93.8,14.0
145056,single,0.9,107.6,-20.0
145057,double,1.25,80.0,8.0
145065,field_out,0.0,89.6,44.0
145069,double,1.25,99.1,12.0
145074,field_out,0.0,88.4,41.0
145091,single,0.9,101.0,1.0
145097,single,0.9,92.2,15.0
145098,field_out,0.0,99.4,-14.0
145107,field_out,0.0,78.9,51.0
145111,field_out,0.0,96.5,19.0
145125,single,0.9,105.0,22.0
145129,field_out,0.0,69.1,-17.0
145143,field_out,0.0,88.8,-11.0
145146,field_out,0.0,101.3,-15.0
145161,field_out,0.0,88.4,56.0
145184,field_out,0.0,95.0,4.0
145185,field_out,0.0,27.6,1.0
145186,single,0.9,103.6,8.0
145188,field_out,0.0,77.5,6.0
145189,double,1.25,79.7,22.0
145190,field_out,0.0,94.0,26.0
145194,field_out,0.0,94.9,8.0
145198,triple,1.6,90.5,12.0
145199,field_out,0.0,79.9,9.0
145205,field_out,0.0,106.4,0.0
145216,field_out,0.0,61.1,-29.0
145221,field_out,0.0,92.3,25.0
145224,field_out,0.0,98.0,-27.0
145235,field_out,0.0,91.9,33.0
145239,field_out,0.0,101.8,45.0
145248,single,0.9,70.6,28.0
145251,field_out,0.0,97.5,30.0
145253,field_out,0.0,106.1,5.0
145262,field_out,0.0,84.9,-32.0
145267,field_out,0.0,98.8,5.0
145271,single,0.9,100.7,-4.0
145278,single,0.9,70.0,37.0
145289,field_out,0.0,85.8,0.0
145297,single,0.9,102.9,0.0
145302,field_out,0.0,101.6,1.0
145312,field_out,0.0,91.1,-29.0
145329,single,0.9,92.5,9.0
145361,single,0.9,64.7,38.0
145367,single,0.9,78.7,17.0
145396,field_out,0.0,103.2,-16.0
145399,field_out,0.0,92.0,46.0
145409,home_run,2.0,107.7,29.0
145428,field_out,0.0,97.9,0.0
145433,field_out,0.0,97.1,42.0
145436,field_out,0.0,81.5,-16.0
145438,field_out,0.0,95.9,0.0
145451,double,1.25,82.7,8.0
145453,single,0.9,87.0,17.0
145455,single,0.9,98.3,26.0
145466,double,1.25,103.0,22.0
145473,field_out,0.0,78.3,67.0
145478,field_out,0.0,84.8,24.0
145482,single,0.9,85.3,19.0
145490,field_out,0.0,99.1,36.0
145499,field_out,0.0,96.6,35.0
145501,field_out,0.0,83.8,-41.0
145509,home_run,2.0,104.6,20.0
145510,single,0.9,99.7,16.0
145521,field_out,0.0,101.3,7.0
145523,field_out,0.0,71.8,-8.0
145527,field_out,0.0,60.8,8.0
145536,field_out,0.0,106.1,16.0
145537,field_out,0.0,81.8,74.0
145548,home_run,2.0,104.0,32.0
145553,field_out,0.0,91.7,36.0
145576,single,0.9,95.3,13.0
145582,single,0.9,73.5,-5.0
145587,single,0.9,80.3,21.0
145592,single,0.9,74.4,-9.0
145597,field_out,0.0,91.8,-24.0
145610,field_out,0.0,90.1,22.0
145611,field_out,0.0,94.6,24.0
145618,field_out,0.0,101.3,-22.0
145624,field_out,0.0,103.8,20.0
145633,single,0.9,96.6,0.0
145639,field_out,0.0,68.3,-57.0
145641,field_out,0.0,98.2,36.0
145645,field_out,0.0,95.0,-13.0
145656,field_out,0.0,95.3,-7.0
145659,field_out,0.0,73.6,-16.0
145661,field_out,0.0,71.1,-46.0
145664,single,0.9,77.7,-8.0
145665,field_out,0.0,87.8,-35.0
145669,field_out,0.0,89.9,-14.0
145680,field_out,0.0,94.4,-12.0
145699,single,0.9,35.7,-53.0
145709,field_out,0.0,92.8,54.0
145714,single,0.9,76.1,16.0
145717,double,1.25,102.5,18.0
145721,field_out,0.0,87.6,-22.0
145732,field_out,0.0,79.3,69.0
145741,single,0.9,89.7,14.0
145745,single,0.9,99.9,12.0
145751,field_out,0.0,64.3,-47.0
145772,field_out,0.0,95.8,-16.0
145786,single,0.9,75.5,-17.0
145788,single,0.9,93.7,-8.0
145794,field_out,0.0,83.0,11.0
145798,single,0.9,100.8,-1.0
145810,field_out,0.0,102.9,-13.0
145820,single,0.9,78.7,16.0
145833,single,0.9,100.3,11.0
145843,single,0.9,36.8,40.0
145849,double,1.25,98.5,19.0
145857,field_out,0.0,87.2,60.0
145861,single,0.9,71.0,17.0
145862,field_out,0.0,99.4,32.0
145883,field_out,0.0,96.7,40.0
145887,home_run,2.0,108.3,30.0
145895,field_out,0.0,86.4,74.0
145905,field_out,0.0,105.8,-21.0
145911,field_out,0.0,91.1,0.0
145912,field_out,0.0,71.3,40.0
145917,field_out,0.0,87.9,48.0
145919,field_out,0.0,83.2,-15.0
145936,single,0.9,108.9,8.0
145938,field_out,0.0,72.7,-14.0
145949,single,0.9,98.0,14.0
145951,field_out,0.0,102.5,-28.0
145957,field_out,0.0,81.3,33.0
145968,field_out,0.0,87.7,39.0
